-1.943800002336502075e-01,-1.666899919509887695e-01,-1.616789996623992920e-01
1.607789993286132812e-01,-7.926291227340698242e-02,-1.616789996623992920e-01
1.607789993286132812e-01,-1.666899919509887695e-01,1.587150096893310547e-01
-1.943800002336502075e-01,4.110077023506164551e-02,1.148018240928649902e-01
1.607789993286132812e-01,-1.076276600360870361e-01,1.587150096893310547e-01
1.607789993286132812e-01,-1.666899919509887695e-01,1.587150096893310547e-01
2.843391895294189453e-02,-1.666899919509887695e-01,-1.616789996623992920e-01
1.607789993286132812e-01,-1.666899919509887695e-01,-1.616789996623992920e-01
-1.943800002336502075e-01,1.869959980249404907e-01,-1.616789996623992920e-01
-1.943800002336502075e-01,-1.666899919509887695e-01,1.587150096893310547e-01
1.607789993286132812e-01,-1.666899919509887695e-01,-1.616789996623992920e-01
